date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:06:49	93107/93107	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/jquery/1.10/jquery.min.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/jquery/1.10/jquery.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:06:52	228002/228002	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2028%20Apr%202018%2005:33:21%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/ui/minified/jquery-ui.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:07:02	226790/226790	---M--	200	added ('OK')	image/png	date:Sat,%2007%20Oct%202017%2005:05:02%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/logodcamp2%20(2).png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/logodcamp2%20(2).png	(from http://saopaulo.drupalcamp.com.br/)
13:07:22	462034/462034	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202017%2021:00:41%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/joao.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/joao.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:07:23	28359/28359	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202017%2005:37:41%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/leandro.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/leandro.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:07:42	448602/448602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2004:47:54%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/rafael.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/rafael.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:07:47	92039/92039	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Oct%202017%2004:55:07%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/tiago_0.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/tiago_0.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:07:57	203280/203280	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Oct%202017%2021:03:44%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/william.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/william.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:07:59	16157/16157	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%2005:43:02%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/phpsp.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/phpsp.png	(from http://saopaulo.drupalcamp.com.br/)
13:07:59	7690/7690	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Oct%202017%2006:59:58%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/mackenzie_logo.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/mackenzie_logo.png	(from http://saopaulo.drupalcamp.com.br/)
13:08:00	15798/15798	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Oct%202017%2004:59:43%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/logo-psl-brasil.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/logo-psl-brasil.png	(from http://saopaulo.drupalcamp.com.br/)
13:08:01	6321/6321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Nov%202017%2016:02:11%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/drupalize-me.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/drupalize-me.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:08:11	205657/205657	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202017%2005:29:23%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/dcamp-background-2_0.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/dcamp-background-2_0.jpg	(from http://saopaulo.drupalcamp.com.br/)
